date,close
2009-01-12,1.336
2009-01-13,1.3182
2009-01-14,1.3192
2009-01-15,1.3121
2009-01-16,1.3288
2009-01-19,1.3071
2009-01-20,1.2906
2009-01-21,1.3021
2009-01-22,1.3001
2009-01-23,1.2985
2009-01-26,1.3188
2009-01-27,1.3158
2009-01-28,1.3164
2009-01-29,1.2955
2009-01-30,1.2804
2009-02-02,1.2841
2009-02-03,1.304
2009-02-04,1.2847
2009-02-05,1.279
2009-02-06,1.2925
2009-02-09,1.3002
2009-02-10,1.2913
2009-02-11,1.2906
2009-02-12,1.2861
2009-02-13,1.2888
2009-02-16,1.2803
2009-02-17,1.2582
2009-02-18,1.253
2009-02-19,1.2673
2009-02-20,1.2835
2009-02-23,1.2692
2009-02-24,1.2845
2009-02-25,1.2723
2009-02-26,1.2741
2009-02-27,1.2676
2009-03-02,1.2577
2009-03-03,1.2561
2009-03-04,1.266
2009-03-05,1.2539
2009-03-06,1.2638
2009-03-09,1.2611
2009-03-10,1.2682
2009-03-11,1.2836
2009-03-12,1.291
2009-03-13,1.2913
2009-03-16,1.2968
2009-03-17,1.3016
2009-03-18,1.3477
2009-03-19,1.3664
2009-03-20,1.3566
2009-03-23,1.3631
2009-03-24,1.3467
2009-03-25,1.3582
2009-03-26,1.3526
2009-03-27,1.3298
2009-03-30,1.3198
2009-03-31,1.325
2009-04-01,1.3248
2009-04-02,1.346
2009-04-03,1.3487
2009-04-06,1.3416
2009-04-07,1.3271
2009-04-08,1.3279
2009-04-09,1.3168
2009-04-10,1.3175
2009-04-13,1.3369
2009-04-14,1.3259
2009-04-15,1.3226
2009-04-16,1.3185
2009-04-17,1.3025
2009-04-20,1.2922
2009-04-21,1.2946
2009-04-22,1.3005
2009-04-23,1.3144
2009-04-24,1.3242
2009-04-27,1.3034
2009-04-28,1.3148
2009-04-29,1.3268
2009-04-30,1.3228
2009-05-01,1.3265
2009-05-04,1.3406
2009-05-05,1.3329
2009-05-06,1.3333
2009-05-07,1.339
2009-05-08,1.3627
2009-05-11,1.3582
2009-05-12,1.3647
2009-05-13,1.3599
2009-05-14,1.3639
2009-05-15,1.3489
2009-05-18,1.3561
2009-05-19,1.3632
2009-05-20,1.378
2009-05-21,1.3889
2009-05-22,1.4001
2009-05-25,1.4014
2009-05-26,1.3984
2009-05-27,1.3825
2009-05-28,1.3943
2009-05-29,1.4137
2009-06-01,1.4157
2009-06-02,1.4303
2009-06-03,1.4162
2009-06-04,1.4181
2009-06-05,1.3963
2009-06-08,1.39
2009-06-09,1.4063
2009-06-10,1.3982
2009-06-11,1.4107
2009-06-12,1.3998
2009-06-15,1.3801
2009-06-16,1.3836
2009-06-17,1.3944
2009-06-18,1.39
2009-06-19,1.3946
2009-06-22,1.3867
2009-06-23,1.4078
2009-06-24,1.3929
2009-06-25,1.3986
2009-06-26,1.4068
2009-06-29,1.4082
2009-06-30,1.4032
2009-07-01,1.4142
2009-07-02,1.4002
2009-07-03,1.3976
2009-07-06,1.3983
2009-07-07,1.3923
2009-07-08,1.3882
2009-07-09,1.4019
2009-07-10,1.3948
2009-07-13,1.3977
2009-07-14,1.3966
2009-07-15,1.4107
2009-07-16,1.4148
2009-07-17,1.41
2009-07-20,1.4231
2009-07-21,1.4224
2009-07-22,1.4219
2009-07-23,1.4141
2009-07-24,1.4214
2009-07-27,1.4234
2009-07-28,1.4166
2009-07-29,1.4049
2009-07-30,1.4073
2009-07-31,1.4251
2009-08-03,1.4411
2009-08-04,1.4407
2009-08-05,1.4403
2009-08-06,1.4346
2009-08-07,1.417
2009-08-10,1.414
2009-08-11,1.415
2009-08-12,1.4189
2009-08-13,1.4292
2009-08-14,1.4189
2009-08-17,1.4082
2009-08-18,1.4134
2009-08-19,1.4223
2009-08-20,1.4253
2009-08-21,1.4335
2009-08-24,1.4303
2009-08-25,1.4297
2009-08-26,1.4254
2009-08-27,1.4342
2009-08-28,1.43
2009-08-31,1.4333
2009-09-01,1.4224
2009-09-02,1.4263
2009-09-03,1.4252
2009-09-04,1.4303
2009-09-07,1.4332
2009-09-08,1.4478
2009-09-09,1.4559
2009-09-10,1.4582
2009-09-11,1.4581
2009-09-14,1.4621
2009-09-15,1.4656
2009-09-16,1.4709
2009-09-17,1.4741
2009-09-18,1.4702
2009-09-21,1.4682
2009-09-22,1.479
2009-09-23,1.4734
2009-09-24,1.4666
2009-09-25,1.4669
2009-09-28,1.4619
2009-09-29,1.4588
2009-09-30,1.4641
2009-10-01,1.4545
2009-10-02,1.457
2009-10-05,1.4649
2009-10-06,1.472
2009-10-07,1.4691
2009-10-08,1.4793
2009-10-09,1.4708
2009-10-12,1.4773
2009-10-13,1.4853
2009-10-14,1.4923
2009-10-15,1.4948
2009-10-16,1.4893
2009-10-19,1.4964
2009-10-20,1.4945
2009-10-21,1.5016
2009-10-22,1.5032
2009-10-23,1.4995
2009-10-26,1.4875
2009-10-27,1.4804
2009-10-28,1.4704
2009-10-29,1.4822
2009-10-30,1.4716
2009-11-02,1.4775
2009-11-03,1.4723
2009-11-04,1.4861
2009-11-05,1.4872
2009-11-06,1.4845
2009-11-09,1.5
2009-11-10,1.4992
2009-11-11,1.4985
2009-11-12,1.4848
2009-11-13,1.492
2009-11-16,1.4969
2009-11-17,1.4876
2009-11-18,1.4963
2009-11-19,1.4925
2009-11-20,1.4861
2009-11-23,1.496
2009-11-24,1.4968
2009-11-25,1.5133
2009-11-26,1.5018
2009-11-27,1.4967
2009-11-30,1.5005
2009-12-01,1.508
2009-12-02,1.5044
2009-12-03,1.5052
2009-12-04,1.4845
2009-12-07,1.4826
2009-12-08,1.4702
2009-12-09,1.4725
2009-12-10,1.4731
2009-12-11,1.4628
2009-12-14,1.4656
2009-12-15,1.4537
2009-12-16,1.453
2009-12-17,1.4337
2009-12-18,1.4335
2009-12-21,1.4276
2009-12-22,1.4249
2009-12-23,1.4337
2009-12-24,1.4358
2009-12-28,1.4378
2009-12-29,1.4352
2009-12-30,1.4338
2009-12-31,1.4326
2010-01-04,1.4412
2010-01-05,1.4365
2010-01-06,1.4406
2010-01-07,1.4307
2010-01-08,1.4416
2010-01-11,1.4512
2010-01-12,1.4484
2010-01-13,1.451
2010-01-14,1.4499
2010-01-15,1.4379
2010-01-18,1.4383
2010-01-19,1.4287
2010-01-20,1.4106
2010-01-21,1.4083
2010-01-22,1.414
2010-01-25,1.415
2010-01-26,1.4071
2010-01-27,1.4023
2010-01-28,1.3971
2010-01-29,1.3865
2010-02-01,1.393
2010-02-02,1.3963
2010-02-03,1.3893
2010-02-04,1.3723
2010-02-05,1.3664
2010-02-08,1.3648
2010-02-09,1.3796
2010-02-10,1.3736
2010-02-11,1.3692
2010-02-12,1.3616
2010-02-15,1.3599
2010-02-16,1.377
2010-02-17,1.3606
2010-02-18,1.3524
2010-02-19,1.3594
2010-02-22,1.3595
2010-02-23,1.3507
2010-02-24,1.3538
2010-02-25,1.3547
2010-02-26,1.3615
2010-03-01,1.3559
2010-03-02,1.3614
2010-03-03,1.3696
2010-03-04,1.358
2010-03-05,1.362
2010-03-08,1.3633
2010-03-09,1.3601
2010-03-10,1.3656
2010-03-11,1.368
2010-03-12,1.3761
2010-03-15,1.3676
2010-03-16,1.3765
2010-03-17,1.3737
2010-03-18,1.3607
2010-03-19,1.3536
2010-03-22,1.3557
2010-03-23,1.3497
2010-03-24,1.3313
2010-03-25,1.3272
2010-03-26,1.3414
2010-03-29,1.3482
2010-03-30,1.3413
2010-03-31,1.3509
2010-04-01,1.3588
2010-04-02,1.349
2010-04-05,1.3483
2010-04-06,1.3398
2010-04-07,1.3343
2010-04-08,1.336
2010-04-09,1.3493
2010-04-12,1.3591
2010-04-13,1.3612
2010-04-14,1.3653
2010-04-15,1.3572
2010-04-16,1.3509
2010-04-19,1.3489
2010-04-20,1.3434
2010-04-21,1.339
2010-04-22,1.3294
2010-04-23,1.3373
2010-04-26,1.3382
2010-04-27,1.3173
2010-04-28,1.322
2010-04-29,1.3233
2010-04-30,1.3313
2010-05-03,1.3194
2010-05-04,1.2986
2010-05-05,1.2813
2010-05-06,1.2621
2010-05-07,1.273
2010-05-10,1.2786
2010-05-11,1.2662
2010-05-12,1.2613
2010-05-13,1.2534
2010-05-14,1.2381
2010-05-17,1.2396
2010-05-18,1.2201
2010-05-19,1.2414
2010-05-20,1.2485
2010-05-21,1.2572
2010-05-24,1.2371
2010-05-25,1.2344
2010-05-26,1.2177
2010-05-27,1.2361
2010-05-28,1.2268
2010-05-31,1.2304
2010-06-01,1.2229
2010-06-02,1.225
2010-06-03,1.2162
2010-06-04,1.1965
2010-06-07,1.1923
2010-06-08,1.1972
2010-06-09,1.1978
2010-06-10,1.2123
2010-06-11,1.2093
2010-06-14,1.222
2010-06-15,1.2332
2010-06-16,1.2309
2010-06-17,1.2388
2010-06-18,1.2373
2010-06-21,1.2312
2010-06-22,1.227
2010-06-23,1.231
2010-06-24,1.2333
2010-06-25,1.2384
2010-06-28,1.2276
2010-06-29,1.2187
2010-06-30,1.2236
2010-07-01,1.2526
2010-07-02,1.2549
2010-07-05,1.2537
2010-07-06,1.2625
2010-07-07,1.2637
2010-07-08,1.2697
2010-07-09,1.2639
2010-07-12,1.2596
2010-07-13,1.2724
2010-07-14,1.2743
2010-07-15,1.2948
2010-07-16,1.2926
2010-07-19,1.2941
2010-07-20,1.288
2010-07-21,1.2753
2010-07-22,1.2892
2010-07-23,1.2914
2010-07-26,1.2993
2010-07-27,1.2995
2010-07-28,1.2994
2010-07-29,1.3078
2010-07-30,1.303
2010-08-02,1.318
2010-08-03,1.3229
2010-08-04,1.316
2010-08-05,1.3187
2010-08-06,1.3291
2010-08-09,1.3221
2010-08-10,1.3175
2010-08-11,1.2862
2010-08-12,1.2828
2010-08-13,1.2752
2010-08-16,1.2825
2010-08-17,1.288
2010-08-18,1.2849
2010-08-19,1.282
2010-08-20,1.2708
2010-08-23,1.2656
2010-08-24,1.2626
2010-08-25,1.2658
2010-08-26,1.2715
2010-08-27,1.2732
2010-08-30,1.2662
2010-08-31,1.2679
2010-09-01,1.2807
2010-09-02,1.2824
2010-09-03,1.2895
2010-09-06,1.2876
2010-09-07,1.2682
2010-09-08,1.272
2010-09-09,1.2694
2010-09-10,1.2709
2010-09-13,1.2882
2010-09-14,1.2997
2010-09-15,1.301
2010-09-16,1.3077
2010-09-17,1.3036
2010-09-20,1.306
2010-09-21,1.3263
2010-09-22,1.3405
2010-09-23,1.3313
2010-09-24,1.3491
2010-09-27,1.3453
2010-09-28,1.3584
2010-09-29,1.3626
2010-09-30,1.3634
2010-10-01,1.3779
2010-10-04,1.3684
2010-10-05,1.3838
2010-10-06,1.393
2010-10-07,1.3925
2010-10-08,1.3928
2010-10-11,1.3877
2010-10-12,1.3924
2010-10-13,1.3961
2010-10-14,1.4083
2010-10-15,1.3973
2010-10-18,1.3933
2010-10-19,1.3726
2010-10-20,1.3963
2010-10-21,1.3919
2010-10-22,1.3928
2010-10-25,1.3964
2010-10-26,1.3857
2010-10-27,1.3766
2010-10-28,1.3929
2010-10-29,1.3917
2010-11-01,1.3891
2010-11-02,1.4032
2010-11-03,1.4137
2010-11-04,1.4207
2010-11-05,1.4033
2010-11-08,1.3919
2010-11-09,1.3772
2010-11-10,1.3782
2010-11-11,1.3666
2010-11-12,1.3692
2010-11-15,1.3585
2010-11-16,1.3487
2010-11-17,1.3527
2010-11-18,1.364
2010-11-19,1.3685
2010-11-22,1.3624
2010-11-23,1.3365
2010-11-24,1.3333
2010-11-25,1.336
2010-11-26,1.3247
2010-11-29,1.3124
2010-11-30,1.298
2010-12-01,1.3137
2010-12-02,1.3207
2010-12-03,1.3411
2010-12-06,1.3306
2010-12-07,1.3259
2010-12-08,1.326
2010-12-09,1.3236
2010-12-10,1.3227
2010-12-13,1.3391
2010-12-14,1.3377
2010-12-15,1.3212
2010-12-16,1.3241
2010-12-17,1.3184
2010-12-20,1.3128
2010-12-21,1.3099
2010-12-22,1.3098
2010-12-23,1.3112
2010-12-24,1.3115
2010-12-27,1.3162
2010-12-28,1.3114
2010-12-29,1.3225
2010-12-30,1.3289
2010-12-31,1.3365
2011-01-03,1.336
2011-01-04,1.3307
2011-01-05,1.3148
2011-01-06,1.3001
2011-01-07,1.2908
2011-01-10,1.295
2011-01-11,1.2974
2011-01-12,1.3134
2011-01-13,1.3362
2011-01-14,1.3372
2011-01-17,1.3292
2011-01-18,1.3387
2011-01-19,1.3472
2011-01-20,1.3471
2011-01-21,1.3613
2011-01-24,1.3636
2011-01-25,1.3682
2011-01-26,1.3711
2011-01-27,1.3732
2011-01-28,1.3607
2011-01-31,1.3693
2011-02-01,1.3828
2011-02-02,1.3808
2011-02-03,1.3633
2011-02-04,1.3587
2011-02-07,1.3581
2011-02-08,1.3624
2011-02-09,1.3731
2011-02-10,1.3601
2011-02-11,1.3546
2011-02-14,1.3487
2011-02-15,1.3485
2011-02-16,1.3567
2011-02-17,1.3607
2011-02-18,1.3684
2011-02-21,1.3675
2011-02-22,1.3648
2011-02-23,1.3748
2011-02-24,1.3799
2011-02-25,1.3751
2011-02-28,1.3805
2011-03-01,1.3775
2011-03-02,1.3864
2011-03-03,1.3969
2011-03-04,1.3984
2011-03-07,1.3966
2011-03-08,1.3904
2011-03-09,1.3907
2011-03-10,1.3797
2011-03-11,1.3902
2011-03-14,1.399
2011-03-15,1.3997
2011-03-16,1.3898
2011-03-17,1.402
2011-03-18,1.4167
2011-03-21,1.4225
2011-03-22,1.4195
2011-03-23,1.4086
2011-03-24,1.4175
2011-03-25,1.4074
2011-03-28,1.4086
2011-03-29,1.4111
2011-03-30,1.4125
2011-03-31,1.4156
2011-04-01,1.4221
2011-04-04,1.4219
2011-04-05,1.4221
2011-04-06,1.433
2011-04-07,1.4307
2011-04-08,1.4455
2011-04-11,1.4435
2011-04-12,1.4476
2011-04-13,1.4442
2011-04-14,1.4486
2011-04-15,1.4426
2011-04-18,1.4232
2011-04-19,1.4333
2011-04-20,1.4521
2011-04-21,1.4551
2011-04-22,1.4545
2011-04-25,1.4578
2011-04-26,1.4642
2011-04-27,1.4786
2011-04-28,1.4822
2011-04-29,1.4809
2011-05-02,1.4829
2011-05-03,1.4824
2011-05-04,1.4825
2011-05-05,1.4525
2011-05-06,1.4313
2011-05-09,1.4365
2011-05-10,1.4408
2011-05-11,1.4191
2011-05-12,1.4246
2011-05-13,1.4118
2011-05-16,1.4155
2011-05-17,1.4236
2011-05-18,1.4248
2011-05-19,1.4308
2011-05-20,1.416
2011-05-23,1.4047
2011-05-24,1.41
2011-05-25,1.4087
2011-05-26,1.4143
2011-05-27,1.4317
2011-05-30,1.428
2011-05-31,1.4393
2011-06-01,1.4327
2011-06-02,1.449
2011-06-03,1.4635
2011-06-06,1.4575
2011-06-07,1.469
2011-06-08,1.4582
2011-06-09,1.4509
2011-06-10,1.4346
2011-06-13,1.4412
2011-06-14,1.4439
2011-06-15,1.4178
2011-06-16,1.4207
2011-06-17,1.431
2011-06-20,1.4304
2011-06-21,1.441
2011-06-22,1.4354
2011-06-23,1.4255
2011-06-24,1.4187
2011-06-27,1.4287
2011-06-28,1.4371
2011-06-29,1.4434
2011-06-30,1.4502
2011-07-01,1.4527
2011-07-04,1.4538
2011-07-05,1.4428
2011-07-06,1.4319
2011-07-07,1.4362
2011-07-08,1.4263
2011-07-11,1.4029
2011-07-12,1.3975
2011-07-13,1.4157
2011-07-14,1.4142
2011-07-15,1.4156
2011-07-18,1.4112
2011-07-19,1.4153
2011-07-20,1.4215
2011-07-21,1.4424
2011-07-22,1.4357
2011-07-25,1.4376
2011-07-26,1.4509
2011-07-27,1.4367
2011-07-28,1.433
2011-07-29,1.4397
2011-08-01,1.4249
2011-08-02,1.4202
2011-08-03,1.4321
2011-08-04,1.409
2011-08-05,1.4281
2011-08-08,1.4177
2011-08-09,1.4375
2011-08-10,1.4177
2011-08-11,1.424
2011-08-12,1.4245
2011-08-15,1.4442
2011-08-16,1.4407
2011-08-17,1.4425
2011-08-18,1.4331
2011-08-19,1.4395
2011-08-22,1.4358
2011-08-23,1.444
2011-08-24,1.4414
2011-08-25,1.4377
2011-08-26,1.4498
2011-08-29,1.451
2011-08-30,1.4441
2011-08-31,1.4368
2011-09-01,1.4259
2011-09-02,1.4203
2011-09-05,1.4097
2011-09-06,1.3997
2011-09-07,1.4097
2011-09-08,1.3882
2011-09-09,1.3654
2011-09-12,1.3677
2011-09-13,1.3678
2011-09-14,1.3754
2011-09-15,1.3876
2011-09-16,1.3792
2011-09-19,1.3686
2011-09-20,1.3703
2011-09-21,1.3571
2011-09-22,1.3465
2011-09-23,1.3499
2011-09-26,1.3533
2011-09-27,1.3586
2011-09-28,1.3543
2011-09-29,1.3596
2011-09-30,1.3385
2011-10-03,1.3176
2011-10-04,1.3348
2011-10-05,1.3347
2011-10-06,1.3436
2011-10-07,1.3376
2011-10-10,1.3642
2011-10-11,1.3639
2011-10-12,1.3791
2011-10-13,1.3776
2011-10-14,1.388
2011-10-17,1.3737
2011-10-18,1.3751
2011-10-19,1.376
2011-10-20,1.3779
2011-10-21,1.3892
2011-10-24,1.3929
2011-10-25,1.3907
2011-10-26,1.3905
2011-10-27,1.4188
2011-10-28,1.4146
2011-10-31,1.3857
2011-11-01,1.3695
2011-11-02,1.3747
2011-11-03,1.3813
2011-11-04,1.3789
2011-11-07,1.3764
2011-11-08,1.3832
2011-11-09,1.3536
2011-11-10,1.3601
2011-11-11,1.3746
2011-11-14,1.3628
2011-11-15,1.3539
2011-11-16,1.3461
2011-11-17,1.3455
2011-11-18,1.3507
2011-11-21,1.3488
2011-11-22,1.3506
2011-11-23,1.3342
2011-11-24,1.3346
2011-11-25,1.3235
2011-11-28,1.3319
2011-11-29,1.3316
2011-11-30,1.3445
2011-12-01,1.346
2011-12-02,1.339
2011-12-05,1.34
2011-12-06,1.34
2011-12-07,1.3411
2011-12-08,1.3341
2011-12-09,1.3385
2011-12-12,1.3186
2011-12-13,1.3036
2011-12-14,1.2982
2011-12-15,1.3015
2011-12-16,1.3046
2011-12-19,1.2997
2011-12-20,1.3081
2011-12-21,1.3046
2011-12-22,1.305
2011-12-23,1.304
2011-12-26,1.3058
2011-12-27,1.3069
2011-12-28,1.2941
2011-12-29,1.296
2011-12-30,1.296
2012-01-02,1.2933
2012-01-03,1.3051
2012-01-04,1.2942
2012-01-05,1.2787
2012-01-06,1.2718
2012-01-09,1.2764
2012-01-10,1.2777
2012-01-11,1.2705
2012-01-12,1.2814
2012-01-13,1.2679
2012-01-16,1.2666
2012-01-17,1.2736
2012-01-18,1.2863
2012-01-19,1.2968
2012-01-20,1.293
2012-01-23,1.3012
2012-01-24,1.3035
2012-01-25,1.3106
2012-01-26,1.3108
2012-01-27,1.3218
2012-01-30,1.3143
2012-01-31,1.3083
2012-02-01,1.3159
2012-02-02,1.3143
2012-02-03,1.3157
2012-02-06,1.3129
2012-02-07,1.326
2012-02-08,1.3259
2012-02-09,1.3285
2012-02-10,1.3196
2012-02-13,1.3185
2012-02-14,1.3132
2012-02-15,1.3066
2012-02-16,1.3129
2012-02-17,1.3139
2012-02-20,1.3242
2012-02-21,1.3233
2012-02-22,1.3248
2012-02-23,1.3372
2012-02-24,1.3447
2012-02-27,1.3396
2012-02-28,1.3457
2012-02-29,1.3323
2012-03-01,1.331
2012-03-02,1.3197
2012-03-05,1.3216
2012-03-06,1.3112
2012-03-07,1.3149
2012-03-08,1.3274
2012-03-09,1.312
2012-03-12,1.3152
2012-03-13,1.3083
2012-03-14,1.3031
2012-03-15,1.308
2012-03-16,1.3174
2012-03-19,1.3237
2012-03-20,1.3223
2012-03-21,1.3215
2012-03-22,1.32
2012-03-23,1.3268
2012-03-26,1.3356
2012-03-27,1.3313
2012-03-28,1.3316
2012-03-29,1.3302
